img_id,status,cx,cy,r_inner,r_outer
567602,success,226,146,62,135
567615,success,216,240,121,165
567638,success,343,166,64,166
567665,success,321,185,51,164
567687,success,149,143,37,107
567694,success,447,171,116,201
567695,success,475,269,148,291
567696,success,418,233,85,211
567708,success,525,225,138,298
567742,success,110,108,32,75
567886,success,179,178,98,151
567887,success,174,193,92,159
567924,success,172,219,84,134
567926,success,200,197,101,187
567927,success,188,113,81,167
567928,success,120,193,58,149
567932,success,174,197,97,160
567982,success,216,124,39,124
56801,success,288,129,72,132
568047,success,76,130,38,124
568055,success,131,123,45,100
568097,success,125,123,67,93
568135,success,184,230,65,187
568152,success,201,398,119,301
568226,success,305,331,80,213
568227,success,374,249,57,214
568228,success,291,289,124,157
568229,success,277,275,121,166
568230,success,342,196,52,170
568233,success,354,243,57,199
568234,success,301,238,110,181
568284,success,307,243,120,225
568285,success,271,264,124,168
568288,success,204,283,86,165
568289,success,298,249,120,173
568290,success,288,265,124,152
568291,success,336,271,53,154
568292,success,357,156,104,163
568315,success,294,279,119,175
568316,success,333,270,112,207
568317,success,390,293,54,206
568318,success,290,242,85,183
568319,success,302,252,108,173
568321,success,304,266,125,173
568323,success,307,245,116,224
568360,success,290,236,113,149
568361,success,289,240,124,184
568364,success,288,234,124,174
568365,success,351,227,54,195
568380,success,307,294,114,165
568381,success,363,163,85,215
568384,success,381,803,203,437
568494,success,446,365,163,280
568496,success,472,410,233,354
568498,success,573,441,224,346
568499,success,692,512,123,336
568524,success,296,235,108,192
568595,success,348,336,175,318
568787,success,144,152,45,127
568795,success,164,167,80,143
568799,success,146,151,51,128
568852,success,117,100,71,118
568881,success,129,180,78,112
568945,success,193,152,71,121
568947,success,92,113,46,80
568948,success,116,136,66,96
568954,success,78,158,39,83
568967,success,232,250,70,189
568968,success,196,219,77,144
568969,success,242,223,87,186
568982,success,189,217,96,146
568985,success,197,212,96,161
568986,success,189,226,89,126
568987,success,318,223,78,182
568988,success,192,223,87,165
568989,success,212,205,94,178
568990,success,215,198,87,151
568993,success,207,193,96,164
568998,success,186,199,97,164
569012,success,354,346,159,241
569014,success,353,250,78,175
569016,success,329,334,55,151
569017,success,350,347,156,304
569020,success,577,305,110,239
569026,success,358,241,78,201
569031,success,207,125,96,185
569033,success,164,330,91,154
569035,success,164,330,91,154
569042,success,314,323,110,172
569053,success,222,270,126,186
569054,success,364,298,103,203
569057,success,388,293,75,208
569105,success,106,106,45,93
569189,success,145,72,48,74
569194,success,227,217,81,179
569204,success,187,149,44,136
569208,success,254,139,48,152
569228,success,75,72,50,78
569367,success,636,730,385,503
569368,success,659,810,268,513
569370,success,313,285,154,238
569376,success,196,199,98,123
569383,success,716,829,369,494
569426,success,214,142,57,117
569440,success,107,212,89,181
569458,success,250,227,80,208
569504,success,157,176,79,111
569514,success,165,87,49,112
569519,success,157,190,80,127
569523,success,171,163,73,103
569527,success,185,177,81,114
569533,success,208,186,73,139
569536,success,69,250,63,135
569585,success,166,218,73,139
569600,success,446,390,187,246
569602,success,166,157,79,143
569608,success,180,203,111,150
569634,success,734,457,179,320
569635,success,142,133,72,130
569637,success,143,138,69,124
569638,success,126,79,40,86
569640,success,137,152,52,99
569660,success,300,290,56,151
569734,success,126,122,51,108
569768,success,259,229,118,195
569775,success,150,113,99,177
569779,success,137,131,66,116
569814,success,178,186,95,165
569818,success,124,186,64,142
569823,success,189,194,105,166
569825,success,145,221,105,138
569826,success,169,191,102,163
569853,success,207,225,105,172
569862,success,333,159,85,177
569864,success,82,70,38,68
569917,success,169,212,100,158
569918,success,225,185,100,184
569923,success,183,210,105,131
569928,success,181,210,104,158
570035,success,184,155,77,120
570036,success,163,126,66,87
570037,success,177,148,80,106
570038,success,199,171,80,111
570039,success,187,162,80,107
570105,success,132,163,74,117
570233,success,84,99,37,68
570234,success,86,94,46,80
570237,success,102,116,29,67
570241,success,112,110,82,126
570324,success,249,174,81,141
570328,success,117,128,62,148
570392,success,165,194,73,103
570405,success,204,74,71,128
570410,success,169,158,75,144
570413,success,189,186,44,110
570418,success,164,161,58,142
570422,success,154,155,54,127
570423,success,170,159,50,138
570424,success,230,155,40,141
570426,success,217,181,59,136
570429,success,166,193,98,138
570431,success,349,392,176,321
570442,success,185,155,50,138
570443,success,209,84,58,106
570447,success,399,359,186,278
570461,success,453,435,168,247
570462,success,404,389,188,332
570501,success,406,470,187,325
570578,success,574,426,219,371
570580,success,144,250,97,290
570581,success,321,377,144,265
570582,success,624,353,152,357
570583,success,417,346,148,276
570584,success,398,358,163,334
570586,success,474,312,74,286
570589,success,408,384,155,291
570590,success,379,239,121,212
570591,success,234,397,76,316
570592,success,435,363,169,236
570709,success,141,122,63,121
570725,success,372,393,177,306
570727,success,285,274,125,191
570735,success,389,387,167,242
570746,success,531,371,123,265
57084,success,88,84,21,68
57085,success,78,88,24,57
57087,success,128,88,33,73
570877,success,193,187,50,164
570883,success,257,243,125,220
570892,success,187,229,105,135
570899,success,121,126,61,104
570903,success,140,137,67,100
570911,success,124,116,58,89
570915,success,122,126,62,82
570926,success,104,122,57,83
570987,success,149,122,107,147
570988,success,187,175,83,175
571006,success,169,202,99,135
571016,success,380,221,92,220
571151,success,76,156,73,143
571202,success,124,209,87,141
571203,success,237,229,109,167
571212,success,330,337,145,188
571213,success,225,233,105,144
571231,success,238,263,109,193
571233,success,223,228,81,195
571234,success,146,212,49,141
571235,success,229,235,107,154
571236,success,230,233,114,147
571240,success,328,204,55,178
571241,success,122,170,69,159
571351,success,342,214,68,185
571366,success,340,173,107,172
571406,success,92,92,43,66
571420,success,128,153,62,145
571423,success,99,144,57,85
571449,success,83,84,41,76
571450,success,84,99,45,61
571792,success,334,175,93,184
571844,success,110,132,50,69
571879,success,223,182,73,174
571907,success,163,90,29,92
571908,success,168,104,35,77
571909,success,180,134,46,84
571910,success,235,102,82,113
571911,success,229,173,85,135
571941,success,90,84,28,88
571943,success,743,498,121,411
571960,success,315,360,133,218
571993,success,280,310,151,234
571995,success,151,147,51,134
571999,success,907,845,383,536
572001,success,432,699,218,540
572037,success,899,734,388,524
572040,success,924,921,383,523
572051,success,173,148,60,140
572060,success,158,151,65,130
572074,success,243,145,43,112
572088,success,148,160,66,133
572108,success,326,300,124,163
572123,success,143,146,49,126
572181,success,304,323,150,272
572182,success,194,185,72,246
572228,success,187,176,39,102
572242,success,865,827,338,478
572243,success,852,719,383,590
572247,success,123,115,53,71
572271,success,749,771,277,482
572278,success,278,281,156,262
572685,success,126,185,91,147
572686,success,170,171,87,158
572688,success,153,174,92,135
572689,success,150,171,90,142
572690,success,123,104,66,86
572691,success,147,178,91,128
572695,success,156,182,96,133
572696,success,159,170,83,152
572711,success,243,321,102,200
572778,success,229,123,59,135
572833,success,195,180,84,122
57289,success,201,196,87,139
57290,success,194,176,88,116
57291,success,175,158,84,141
57292,success,170,198,88,131
572922,success,180,156,51,86
57293,success,211,208,94,124
572940,success,184,150,44,81
572978,success,216,296,149,327
572980,success,324,279,177,284
572981,success,254,445,114,317
573096,success,225,275,133,196
573181,success,126,140,53,96
573218,success,102,120,55,75
573222,success,110,126,58,109
573251,success,88,98,49,66
573365,success,150,119,30,101
573383,success,104,105,46,85
573386,success,59,55,34,77
573387,success,94,108,50,70
573388,success,53,56,31,75
573392,success,94,108,51,77
573394,success,84,100,24,80
573396,success,83,68,41,69
573398,success,96,114,50,92
573465,success,243,273,112,252
573487,success,115,146,55,78
573515,success,240,303,135,192
573557,success,103,113,54,76
573558,success,181,123,132,213
573560,success,195,170,117,195
573561,success,171,130,119,190
573570,success,176,97,78,187
573576,success,104,104,48,96
573577,success,271,303,140,174
573578,success,129,149,49,109
573583,success,201,129,51,94
573584,success,177,224,98,130
573585,success,179,185,96,176
573592,success,150,120,30,84
573623,success,108,110,54,95
573625,success,126,213,90,219
573649,success,143,157,63,109
573653,success,182,200,92,156
573659,success,166,212,95,129
573660,success,154,210,77,135
573661,success,171,207,100,143
573665,success,301,290,53,174
573795,success,204,241,113,175
573862,success,300,134,46,134
573864,success,125,149,50,150
573867,success,133,163,40,104
573879,success,137,132,61,84
573902,success,213,239,113,176
573903,success,170,208,109,156
573905,success,194,217,114,204
573906,success,180,203,110,163
573907,success,186,190,108,166
573909,success,185,230,112,169
573917,success,150,161,79,108
57401,success,201,221,87,117
574012,success,176,211,95,123
574018,success,149,160,90,136
574023,success,141,107,50,71
574069,success,278,227,82,225
574113,success,275,280,125,232
574139,success,135,155,73,93
574193,success,125,106,25,102
574194,success,102,202,48,115
574204,success,111,129,58,81
574231,success,116,120,58,107
574235,success,104,130,55,82
574237,success,126,105,53,90
574239,success,104,126,53,80
574241,success,150,78,28,93
574242,success,140,77,29,74
574243,success,137,90,39,86
574244,success,142,80,56,75
574302,success,331,281,84,152
574317,success,294,147,50,156
574331,success,158,175,77,139
574334,success,241,246,86,187
574344,success,154,164,62,132
574348,success,141,125,74,99
574354,success,143,151,63,124
574398,success,272,348,156,219
57448,success,332,165,95,187
574495,success,287,163,50,160
57450,success,391,253,85,249
57454,success,78,84,45,60
574542,success,77,94,28,72
574625,success,124,76,97,180
574637,success,195,143,92,189
574648,success,160,133,108,186
574711,success,152,252,41,130
574718,success,85,151,68,109
574750,success,86,150,35,101
574889,success,780,415,152,317
574949,success,124,114,58,89
574967,success,107,146,58,89
575023,success,431,900,272,412
575025,success,431,900,272,412
575044,success,584,739,180,370
575080,success,726,549,114,346
575081,success,702,496,181,329
575082,success,690,495,248,429
575177,success,117,172,107,181
575182,success,184,131,100,169
57519,success,189,174,84,118
575193,success,338,405,180,264
575194,success,362,420,180,245
575224,success,157,145,63,113
57527,success,110,110,53,92
575319,success,79,139,44,82
575320,success,147,307,78,139
575327,success,102,126,58,89
575342,success,160,162,25,84
575348,success,146,92,27,85
575350,success,232,134,45,123
575351,success,176,101,27,80
575358,success,205,119,32,105
575368,success,230,57,52,91
575394,success,210,113,56,107
575398,success,218,116,40,109
575399,success,239,74,53,96
575411,success,122,129,42,113
575415,success,250,135,41,120
575417,success,245,138,42,119
57542,success,91,192,66,102
575454,success,148,152,75,140
575517,success,137,154,73,124
575531,success,320,401,150,271
575546,success,143,175,74,92
575554,success,325,425,162,256
575687,success,281,231,66,143
575689,success,106,184,45,133
575690,success,156,184,64,115
575691,success,121,166,70,148
575692,success,112,184,79,117
575699,success,96,206,43,123
575702,success,127,188,48,122
575706,success,125,192,83,127
575709,success,105,212,73,119
575722,success,94,187,48,98
575731,success,157,132,52,122
575751,success,115,152,68,114
576060,success,170,99,36,101
576061,success,135,145,63,91
576062,success,175,34,45,84
576063,success,181,98,57,112
576064,success,177,98,29,102
576172,success,183,212,103,150
576213,success,198,140,60,117
576214,success,132,144,62,85
576290,success,285,378,131,263
576291,success,330,458,147,280
576292,success,370,376,125,217
576293,success,161,162,47,131
576335,success,146,291,74,141
576490,success,184,84,39,105
576491,success,132,137,49,89
576492,success,174,142,56,98
576493,success,190,64,45,98
576495,success,353,406,167,233
576512,success,101,116,30,115
576513,success,192,78,46,92
576519,success,185,218,96,161
576545,success,201,222,106,191
576546,success,207,207,103,180
576550,success,121,210,70,150
576557,success,213,223,102,193
576562,success,142,181,78,112
576564,success,182,218,106,166
576569,success,183,154,75,113
576570,success,220,219,107,201
576571,success,190,201,97,167
576598,success,186,221,108,148
576599,success,180,237,106,168
