img_id,pg_id,blood,blood_id,blood_name
500825,BELG2012-6023281,葛斯顿.范德瓦尔,BLG1997-6407575|BLG1998-6335690|BLG2000-3272760|BLG2003-6257098|BLG2005-3083812|BLG2010-3169150|BLG2012-6023281,葛斯顿.范德瓦尔
500826,BELG2012-6023340,葛斯顿.范德瓦尔,BLG2003-6086300|BLG2004-6307259|BLG2005-2079799|BLG2005-6453372|BLG2009-2035886|BLG2010-6297742|BLG2012-6023340,葛斯顿.范德瓦尔
500833,BELG2012-6023358,葛斯顿.范德瓦尔,BLG1997-6407575|BLG1998-6335690|BLG2000-3272760|BLG2003-6257098|BLG2005-3083812|BLG2010-3169150|BLG2012-6023358,葛斯顿.范德瓦尔
500835,BELG2012-6023366,葛斯顿.范德瓦尔,2006-6034734|BLG1997-6407575|BLG1998-6335690|BLG1999-6517591|BLG2002-2072711|BLG2003-6257240|BLG2012-6023366,葛斯顿.范德瓦尔
500837,BELG2012-6023430,葛斯顿.范德瓦尔,2006-6034734|BLG1997-6407575|BLG1998-6335690|BLG1999-6517591|BLG2002-2072711|BLG2003-6257240|BLG2012-6023430,葛斯顿.范德瓦尔
500842,CHN2007-06-025815,桑杰士鸽系涡轮族系近亲作出,2002-116177|2004-06-000361,桑杰士鸽系涡轮族系近亲作出
500851,2015-03-000207,普波号直子X丹尼斯孙女,2009-03-000098|2009-33-085056,普波号直子X丹尼斯孙女
500856,2014-03-1143415,斯洛伐克鸽王X百鸽三关160名,0207-07-712|13-01-1242136|2007-01-388658|2008-03-333665|2012-01-1016161|BLG08-2003130,斯洛伐克鸽王X百鸽三关160名
500861,2014-03-1144879,,03-03-300014|2004-03-333123|2007-03-003355|2008-03-566052|2013-03-1110101|BLG00-8017929|BLG01-8042299|BLG09-8020522|BLG97-6165787,
500904,BELG2007-6033075,葛斯顿.范德瓦尔,B02-6183083|BLG1997-6407575|BLG1998-6335690|BLG2000-6485499|BLG2000-6540682|BLG2002-6183084|BLG2003-6257240|BLG2007-6033075,葛斯顿.范德瓦尔
500956,2016-26-0090859,波西瓦X751,2001-26-000619|2002-26-186867|2007-03-560548|2011-26-181685|2012-26-039067|B02-3025837|B2002-3025838|N2005-1405599,波西瓦X751
500959,,电脑戈马力原舍,B05-2142800|B10-2045275|B83-2350199|B91-6437358|B93-6057704|B94-6081753|B98-6084339,电脑戈马力原舍
500970,,,B10-2045275,
500973,,,B10-2045275,
500974,2014-26-386894,友祥东方不败孙X09年威力32名,2008-26-227572|2009-26-229231|2014-26-386894,友祥东方不败孙X09年威力32名
500982,2016-26-0090370,詹森751X波西瓦,2006-26-064987|2007-26-044608|2011-26-181686,詹森751X波西瓦
50109,09-03-002055,,05-03-134661|06-03-000607|08-03-006698,
501523,,,0455-7563555|2016-08-0485069|B01-2137150|B05-2143024|B83-2350199|B87-4021090|B88-4093399|B90-2553359|B92-2198025|B94-2061168|BLG2008-2234342|BLG2008-2234359,
501621,NL05--14054041,詹森,N03-5301441|N96-5665966,詹森
501629,CHN2012-15-215788,马克.罗森斯,2008-080133|2012-15-215788|B94-9080164,马克.罗森斯
501641,CHN2013-15-091144,马克.罗森斯,2013-15-091144|B92-2005851,马克.罗森斯
501661,,,05-11-091103,
501662,,,05-11-091103,
501695,,,2007-1199591|2007-1199598,
501715,2016-13-0239830,萧山雄188×郭氏天马072,2003-13-116188,萧山雄188×郭氏天马072
501716,2016-13-0239856,萧山子代配“永不妥协”,2003-13-116188,萧山子代配“永不妥协”
501789,,,2011-01-13900,
501790,,,2011-01-13900,
501793,,,2011-01-13900,
501796,,,2011-01-13900,
501798,,,2011-01-13900,
501799,,,2011-01-13900,
501800,,,2011-01-13900,
501801,,,2011-01-13900,
501802,2010-01-583882,林波尔,N03-1076538,林波尔
501804,,,2011-01-13900,
501805,,,2011-01-13900,
501807,,,2011-01-13900,
501808,,,2011-01-13900,
501809,,,2011-01-13900,
501810,,,2011-01-13900,
501811,,,2011-01-13900,
501812,,,2011-01-13900,
501813,,,2011-01-13900,
501814,,戈马力,2011-01-13900,戈马力
501815,,,2011-01-13900,
501816,,,2011-01-13900,
501819,,,2011-01-13900,
501820,,,2011-01-13900,
501821,,,2011-01-13900,
501823,,,2008-100123|2012-288022|B87-5161887|T2012-1007777,
501902,,,2007-1199591|2007-1199598,
501926,,,200-300-500,
502300,,,2011-1872405|2011-1872585,
502304,DV1358-11-188,詹森,8221-95-185|D01358-02-258|D01358-05-130|D01358-95-713|D01358-95-783|D03611-02-459|D03611-05-1337|D06680-98-529,詹森
502312,BELG2010-5177087,史古梅斯,2010-2045121|2010-2045214|B04-2294930|B04-2294976|B05-2136760|B06-2073135|B06-2094655|B2010-5177087,史古梅斯
502410,,考夫曼,B99-3020065,考夫曼
502462,2016-03-1326222,东方不败,03-03-303796|03-03-333333|07-03-633277|09-03-311857|2006-03-417122|2012-03-333398|2014-03-1143310|N10-1840480,东方不败
502470,CHN2013-15-091114,桑杰士,03-15-120385|10-15-245497|2009-15-226226|2013-15-091114,桑杰士
502534,2013-08-147617,乔斯佛卡门,2013-08-383505|B07-6220366|B08-6174626|B10-6052442|B10-6357900|B11-6044135|B12-6048839|B12-6196367|B12-6196465,乔斯佛卡门
502541,2013-08-383520,乔斯佛卡门,2013-08-383505|B07-6220366|B08-6174626|B10-6052442|B10-6357900|B11-6044135|B12-6048839|B12-6196367|B12-6196465,乔斯佛卡门
502652,,,B00-3195099|B06-3008003|B08-4281517|B08-4281576|B09-4280757|B14-3155998|B98-3158062,
502666,,,B05-3006565|B08-6259169|B09-2100552|B09-6111599|B11-2076149|B98-6335690,
502701,2012-15-038697,,2006-01-607720|2007-15-023056,
502790,CHN16-26-0029752,彼得.米卫*卡萨*艾里克林伯格*克拉克,04-15-296220|04-26-007003|10-26-006926|13-26-026753,彼得.米卫*卡萨*艾里克林伯格*克拉克
502800,B15-3025023,鲁迪直女,B00-3195099|B06-3008003|B08-4281517|B08-4281576|B09-4280757|B15-3025023|B98-3158062,鲁迪直女
502801,B16-3084408,盖比凡德那比,B06-3204735|B06-4352097|B11-4245566|B11-4245831|B16-3084408|N09-1728616,盖比凡德那比
502827,BELG2013-6062213,葛斯顿.范德瓦尔,2006-6034734|BLG1997-6407575|BLG1998-6335690|BLG1999-6517591|BLG2002-2072711|BLG2003-6257240|BLG2013-6062213,葛斯顿.范德瓦尔
502828,BELG2013-6062214,葛斯顿.范德瓦尔,2006-6034734|BLG1997-6407575|BLG1998-6335690|BLG1999-6517591|BLG2002-2072711|BLG2003-6257240|BLG2013-6062214,葛斯顿.范德瓦尔
502830,,,BLG03-6486770,
502839,BELG2013-6062219,葛斯顿.范德瓦尔,B02-6183084|BLG1997-6407575|BLG1998-6335690|BLG2002-6183083|BLG2003-6257098|BLG2008-6177661|BLG2011-6341403|BLG2013-6062219,葛斯顿.范德瓦尔
502853,BELG2013-6062225,葛斯顿.范德瓦尔,BLG1998-6335690|BLG2004-6307341|BLG2009-2035886|BLG2010-6031858|BLG2010-6297742|BLG2012-6023340|BLG2013-6062225,葛斯顿.范德瓦尔
502854,BELG2009-6111599,葛斯顿.范德瓦尔,BLG1998-6335690|BLG2005-6054214|BLG2005-6054295|BLG2008-6259169|BLG2009-6111599,葛斯顿.范德瓦尔
502875,BELG2011-6119032,葛斯顿.范德瓦尔,BLG1997-6407575|BLG1998-6335690|BLG1999-6352928|BLG2000-6480508|BLG2003-6257098|BLG2004-6307210|BLG2011-6119032,葛斯顿.范德瓦尔
502876,BELG2014-6174081,吉林克斯,B1994-6366938|BLG1995-6279487|BLG2002-6354135|BLG2002-6354241|BLG2005-6052111|BLG2010-6342782|BLG2014-6174081,吉林克斯
502882,BELG2008-6177660,葛斯顿.范德瓦尔,BLG1997-6407575|BLG1998-6335690|BLG2003-6257098|BLG2004-6358919|BLG2006-6110267|BLG2007-6242318|BLG2008-6177660,葛斯顿.范德瓦尔
502886,NL14-1491430,葛洛尼维尔德,N11-1216569|N12-1109906,葛洛尼维尔德
502895,NL14-1491458,葛洛尼维尔德,N10-1143764|N11-1216569,葛洛尼维尔德
502939,●▲.2016-01-0190633..,戈马力-凡龙,2003-08-194232|2010-01-966608|2011-01-003592|2011-01-555105|2012-08-122001|2013-01-060405|2013-01-1177078|2014-01-312710|2015-01-0820509|2016-01-0190633|2017-010-1287070,戈马力-凡龙
502983,,,09-09-225026|10-09-257062|11-09-169843|11-09-470793|11-09-507423|12-09-176592|12-09-329211|12-09-329215|13-09-140632|13-09-178550|14-09-211364|14-09-211392|14-09-212783|14-09-220195|16-09-0353971|N08-1518345|N08-1518359,
502985,,,10-09-066739|10-09-325062|11-09-280715|13-09-150781|14-09-212794|15-09-0514501|16-09-0209171|16-09-0336756|17-09-0181511|17-09-0181512|2017-23-0190528,
502986,,,10-09-257065|10-09-280014|11-09-394195|12-09-340621|12-09-362939|12-09-362941|12-09-362942|12-09-362948|12-09-432763|12-10-537442|13-09-140798|13-09-218725|14-09-401837|15-09-0305187|16-09-0419133|17-09-0201274|17-09-0458174|2017-09-0458173,
502987,,,10-09-406030|11-09-173398|11-09-179354|11-09-507402|12-09-329249|12-09-362933|12-09-362934|13-09-176101|13-09-176102|13-09-209203|13-09-218743|13-09-6293217|14-09-211390|14-09-216803|14-09-401841|14-09-438700|15-15-0398052|18-09-0515114,
502988,,,10-09-280014|11-09-394195|12-09-340621|12-09-362941|12-09-362942|12-09-362948|12-10-537442|13-09-140798|13-09-218725|13-09-251972|14-09-401837|15-09-0386662|2018-09-0374132,
502990,,,08-09-526779|11-09-394157|11-09-394158|12-09-451192|13-09-209202|13-09-431750|14-09-211387|14-09-405637,
502996,,,12-09-451195|12-09-451196|13-09-140798|13-09-175213|13-09-1752332014|13-09-431738|15-09-0243094|B00-2117469|B05-2143238,
502997,,,10-09-047501|12-09-1653272013|12-09-3629332012|12-09-362956|13-09-036354|13-09-140775|13-09-176121|13-09-178542|13-09-245088|13-09-245089|13-09-250907|13-09-251977|13-09-252077|14-09-216829|14-09-437117|14-09-438704|15-09-0372749,
502999,,,10-09-216350|11-09-102287|11-09-169864|11-09-184765|11-09-394157|11-09-394158|11-09-435313|11-09-470774|11-09-470789|12-09-176593|12-09-178718|12-09-329174|12-09-329175|12-09-329237|12-09-433253|12-09-451106|12-09-451108|12-09-451192|13-09-140766|13-09-178533|13-09-202245|13-09-209202|13-09-250921|13-09-252073|13-09-431731|13-09-431732|14-09-124429|14-09-211387|14-09-405656|14-09-451409|14-09-451424,
503000,,,10-09-257066|11-09-394199|12-09-176595|12-09-362968|12-09-362969|12-09-391618|12-09-451192|12-09-510539|13-09-209202|13-09-218735|13-09-250727|13-09-250907|13-09-250911|13-09-250921|13-09-252077|13-09-530022|14-09-211385|14-09-216829|14-09-405654|14-09-424655|14-09-424657|14-09-437117|14-09-534855|14-09-534856|14-09-616843|15-09-0250575|16-09-0443503|16-09-0536111|19-09-0085113,
503060,CHN17-26-0825968,克拉克,04-15-296220|04-17-091925|07-15-079785|B93-6677427|B93-6684897|B95-6651045,克拉克
503072,CHN2015-01-1182121,胡本,13-01-920372|2011-01-463235|2012-01-207795|2015-01-1182121|B04-6276731|B09-6358332,胡本
503097,CHN2017-01-0715527,胡本,2017-01-0715527|B00-6156401|B04-6276731|B96-6615170|N01-2217701|N02-1949800|N10-5021501,胡本
503098,CHN2014-01-327878,胡本,2014-01-327878|B00-6156401|B04-6276731|B05-6166202|B09-6358332|B94-6214223|B96-6615170,胡本
503099,2016-01-0777330,利摩日,03-03-331351|2016-01-0777330|BLG2007-6387858,利摩日
503100,2016-01-1087137,佛卡门X利摩日,2014-01-905165|2015-01-1161809|2016-01-1087137|B05-6234009|B08-6144039|B09-6248211|B14-6175237,佛卡门X利摩日
503101,15-01-1180747,利摩日,15-01-1180747|16-01-0777731|2007-549259|2012-01-923231|2015-01-1180747,利摩日
503105,NL14-1934293,詹森,2016-08-0009216|B00-6518062|B01-6524809|B03-6457591|B03-6483456|B03-6485765|B04-6293507|B05-6153301|B05-6450535|B05-6450540|B06-6056065|B07-6404543|B08-6078876|B08-6336815|B08-6374035|B09-6253817|B10-6246175|B10-6359515|B12-6053174|B12-6255211|B12-6255212|N14-1934293,詹森
503119,,,1999-07-050990|2004-08-024308|2006-09-171000|2007-07-123321|2007-1199591|2007-1199598|2007-32-075271|2009-07-183017|2010-03-458008|2010-03-458016|2014-03-1008787,
503120,,,1999-07-050990|2004-08-024308|2006-09-171000|2007-07-123321|2007-1199591|2007-1199598|2007-32-075271|2009-07-183017|2010-03-458008|2010-03-458016|2014-03-1008787,
503367,CHN2016-01-0777383,国家一号,2016-01-0777383|B00-2408355|B98-2214442,国家一号
503374,2015-01-0501830,利摩日,01-03-004979|03-03-331351|2015-01-0501830|B98-2257422|BLG97-3290841,利摩日
503377,2018-01-0072,詹森,11-03-888808|2018-01-0072|B00-2408355|B98-2214442|BLG02-4030278|BLG98-2214442,詹森
503410,CHN12-01-565067,利摩日,03-03-303796|03-03-331351|03-03-333333|07-03-633277|2012-01-565067|BLG97-3290841,利摩日
503412,CHN2007-26-044608,米卫王太子与公主直子,2001-26-000619|2002-26-186867|2007-26-044608,米卫王太子与公主直子
503461,,,2007-1199591|2007-1199598,
503463,,,1999-07-050990|2004-08-024308|2006-09-171000|2007-07-123321|2007-1199591|2007-1199598|2007-32-075271|2009-07-183017|2010-03-458008|2010-03-458016|2014-03-1008787,
503472,BE10-4101181,速霸龙,B00-4352734|B04-4277023|B04-4277240|B05-4045023|B07-4093023|B07-4093091|B07-4093092|B07-4093224|B07-4093269|B10-4101181,速霸龙
503476,2016-17-0093313,,2011-17-218111|2013-16-049987,
503480,2016-17-0093317,,2011-17-218111|2013-16-04998716|2016-17-0093316,
503601,2009-06-139869,东方不败,01-04-181885|2002-03-060024|2002-06-095119|B99-6564062,东方不败
503912,,,2011-1872405|2011-1872585,
503919,,,1999-07-050990|2004-08-024308|2006-09-171000|2007-07-123321|2007-1199591|2007-1199598|2007-32-075271|2009-07-183017|2010-03-458008|2010-03-458016|2014-03-1008787,
504007,CHN15-26-0499754,詹森*克拉克,17-26-0554675|17-26-0554727,詹森*克拉克
504008,BELG2005-3006799,盖比·凡得纳比,B80-4055428|B81-3238253|B98-3158062|BLG1998-3158062|BLG2003-3003453,盖比·凡得纳比
50404,,芬妮卡5000公棚4名,2007-16-100423,芬妮卡5000公棚4名
504045,,,2010-13-090801,
504053,2013-08-150897,辉煌闪电号,2015-08-00402852015,辉煌闪电号
504087,,,11-09-435313|11-09-4353142011|12-09-3629252012|13-09-140766|13-09-250921|14-09-000603|14-09-124429|14-09-1244292014|14-09-424657|14-09-451409|14-09-451424|2016-09-0125968,
504138,,,B97-6162086|N00-0013494|N00-0080496|N96-9669302,
504139,,,N00-0080496|N02-0273734|N03-0377652|N06-0752148|N07-3762843|N96-8019718,
50427,BE02-2095198,,B00-02202772|B00-2385186|B02-2095198|B86-2265169|B89-2330130|B89-6479635|B94-2401842|B98-2398284|B99-2017800,
50430,BE02-2328491,,2010-08-278234|B00-2385186|B02-2328491|B02-2384985|B02-4333310|B02-4333311|B04-2063218|B86-4850721|B95-2461463|B99-2017712,
50432,NL03-1144853,25%哈根斯血统,N00-1984334|N02-1662613|N03-1144853,25%哈根斯血统
504335,2007-26-123566,胡本380系,1998-26-058312|2003-26-055590|B97-6598360|B98-6563488,胡本380系
504356,2016-26-0524114,胡本380系,1998-26-058312|2003-26-055590|2007-26-123566|B00-6156432|B06-6267300|B11-6265489|B11-6265490|B97-6598360|B98-6563488,胡本380系
504357,2011-26-189568,胡本380系,1998-26-058308|1998-26-058312|2000-26-049026|2001-26-000313|2003-26-055590|2008-26-192142|B98-6563488,胡本380系
504358,2007-26-123509,胡本380系,1998-26-058312|2003-26-055590|B97-6598360|B98-6563488,胡本380系
504362,2011-26-189565,胡本380系,1998-26-058308|1998-26-058312|2000-26-049026|2001-26-000313|2003-26-055590|2008-26-192142|B98-6563488,胡本380系
50442,B03-4290095,帝盧－速霸龍夢幻配對,2013-08-150186|2014-08-307043|2014-08-307063|2014-08-346881|2014-08-347780|2014-08-348125|2014-08-348195|2015-08-0040058|2015-08-0040298|2015-08-0041090|B00-4065805|B00-4065848|B01-4489665|B03-4290095|B08-4061030|B08-4061050|B08-9041156|B09-2119372|B09-4022031|B09-4022040|B10-2155132|B11-2014233|B11-2014235|B11-4142094|B12-2002409|B12-2002492|B12-2002704|B12-2014222|B12-2022092|B13-2022049|B99-4393519|N08-2048793,帝盧－速霸龍夢幻配對
504612,B10-6355611,利奥,B06-6405133|B06-6410690,利奥
504637,BE11-6094026,利奥,B07-6043933|B07-6387857,利奥
504639,BE11-6094027,利奥,B01-6455003|B03-6192757|B05-6045015|B05-6045400|B07-6043933|B07-6387857|B11-6094026,利奥
504641,BE-60123020,利奥,B02-6113220|B03-6192536|B07-6376898|B07-6379900|B10-6146101|B11-6091887|B12-6123020,利奥
504642,NL09-1837010,利奥,B07-6367887,利奥
504649,DV08857-11-157,速霸龙,B08-3097063|B08-3097120|B08-5165582|B09-4018132,速霸龙
504651,NL11-1177881,,N04-2244154|N08-4763602,
504666,,,2012-17-112944,
504669,BELG2008-6177699,葛斯顿.范德瓦尔,B07-6033166|BLG1998-6335690|BLG2003-6257209|BLG2003-6257231|BLG2007-6033110,葛斯顿.范德瓦尔
504670,BELG2014-6306603,葛斯顿.范德瓦尔,B02-6183084|BLG1997-6407575|BLG1998-6335690|BLG2002-6183083|BLG2003-6257098|BLG2008-6177661|BLG2011-6341403,葛斯顿.范德瓦尔
504673,BELG2012-6307241,葛斯顿.范德瓦尔,2006-6034734|BLG1997-6407575|BLG1998-6335690|BLG1999-6517591|BLG2002-2072711|BLG2003-6257240,葛斯顿.范德瓦尔
504676,BELG2012-6307289,葛斯顿.范德瓦尔,BLG1998-6335690|BLG2004-2182150|BLG2007-6033110|BLG2008-6177647|BLG2008-6177698|BLG2011-2076110,葛斯顿.范德瓦尔
504682,BELG2013-6313732,葛斯顿.范德瓦尔,2006-6034734|BLG1997-6407575|BLG1998-6335690|BLG1999-6517591|BLG2002-2072711|BLG2003-6257240,葛斯顿.范德瓦尔
504683,BELG2013-6313761,葛斯顿.范德瓦尔,B02-6183084|BLG1997-6407575|BLG1998-6335690|BLG2002-6183083|BLG2003-6257098|BLG2008-6177661|BLG2011-6341403,葛斯顿.范德瓦尔
504686,BELG2012-6323179,吉林克斯,B1994-6366938|BLG1995-6279487|BLG2002-6354241|BLG2005-6052027|BLG2005-6451851|BLG2010-6143255,吉林克斯
504688,BELG2007-6386760,葛斯顿·范德瓦尔,B02-6183083|BLG1997-6407575|BLG1998-6335690|BLG2000-6485499|BLG2000-6540682|BLG2002-6183084|BLG2003-6257240,葛斯顿·范德瓦尔
504689,BELG2007-6386767,葛斯顿·范德瓦尔,BLG1998-6335690|BLG1999-6352928|BLG2000-6480508|BLG2004-6307210,葛斯顿·范德瓦尔
504726,2014-08-117174,胡本,2014-08-117174|2016-08-0005511,胡本
504752,,,B00-5259375|B05-5143795|B05-5201288|B09-2038318|B11-2092289|B99-2379279,
504897,CHN14-15-184019,江源赛鸽,2013-211067,江源赛鸽
50491,CHN08-09-013132,苍白骑士,02-09-220641|08-09-013132|98-10-538799|B96-6086064|N91-1122331,苍白骑士
504974,,,1998-01-007524|2004-08-002120|2006-32-145597|400-500-700|B2001-3031015|B2001-3031118|B2001-3130243|B2002-3003664|B2002-3126585|B80-4055621|B81-3238253|B82-3258240|B88-3206112|B89-3119023|B89-3119028|B90-3119128|B91-3204027|B91-3204036|B91-3204047|B91-3204126|B91-3204128|B92-3233008|B97-3250209|N1992-1905971,
505099,CHN14-09-627565,盖比*考夫曼,10-02-168520|N02-2173502|N05-4004811|N10-1839111,盖比*考夫曼
505152,,,500-500-500,
505170,,,2015-08-0205022,
505181,,,2015-08-0205019,
505303,2012-08208438,森林之王不劳尔,2015-08-01830762015|2015-08-01830772015,森林之王不劳尔
505305,2011-08-003358,森林之王不劳尔,2015-08-01830762015|2015-08-01830772015,森林之王不劳尔
505322,,,2006-10-609400,
505348,B10-2135084,速霸龙,B09-2230737|B10-2135084|B10-2206766|B10-4230130|N09-5916307,速霸龙
505370,2016-20-0019711,威兼吉尔特X托斯顿道姆X公牛,2011-20-042830|2013-6219542|2014-20-036801,威兼吉尔特X托斯顿道姆X公牛
505371,2016-20-0019712,威兼吉尔特X托斯顿道姆X公牛,2011-20-042830,威兼吉尔特X托斯顿道姆X公牛
505395,NL13—1601020,艾尔克·约翰·范德贝,N00-1138239|N02-2188061|N05-1875160|N05-1875181|N06-1536383|N07-1146671|N07-1146687|N08-1986813|N08-1986884|N08-1986888|N09-1613306|N09-1613324|N10-1048316|N10-1048384|N13-1601020|N96-5660144|N96-5660145,艾尔克·约翰·范德贝
505427,2014-6195063,慕利门军校生,B72-6111169|BLG1993-6444396,慕利门军校生
505456,●▲.NL2015-1697206.花雄.沙奇小白06号,【鲁道.克拉森】,N03-1272712|N08-1660055|N2015-1697206,【鲁道.克拉森】
505473,,,09-09-2250262010|09-09-4209612011|10-09-328222|11-09-280725|11-09-394186|11-09-4353142011|11-09-470792|11-09-470793|12-09-3629252012|12-09-362946|13-09-140766|13-09-245095|13-09-245096|13-09-250921|13-09-431735|14-09-124429|14-09-211377|14-09-216811|14-09-216870|14-09-405646|14-09-451409|14-09-451424|16-09-0443502|16-09-0541800|18-09-0035199,
50554,B2003-6471609,路易斯.凡龙,B2003-6471609,路易斯.凡龙
505685,CHN2013-07-212501,马克迪库克,11-07-091053|B04-42639333,马克迪库克
50579,天体2008-02822,闪电金翼桑杰士,1998-146823|2004-041481|B81-6688022|B85-6080847|B90-6401760,闪电金翼桑杰士
505793,,,07-09-087285|11-09-3220322011|11-09-394139|11-09-394177|12-09-362961|13-09-218747|B09-6111626|B10-6357827|D05837-14-1225,
505811,,,10-09-2800142011|11-09-3941952011|12-09-340621|12-09-362948|12-09-451103|12-09-451104|12-09-451106|12-10-537442|13-09-218725|13-09-252073|13-09-431731|13-09-431732|14-09-220189|14-09-401837|14-09-534864|2010-09-328228,
505822,,,010-09-404443|10-09-236282|11-09-184769|11-09-394181|12-09-340625|12-09-362968|12-09-362969|13-09-250727|13-09-250907|13-09-250911|13-09-250921|13-09-251977|13-09-252077|13-09-433661|13-09-530014|14-09-211395|14-09-405654|14-09-457625|15-09-0350257|2012-09-340625,
505831,BE15-6020286,速霸龙,B09-5052387|B12-6023320,速霸龙
505834,,,12-09-378898|13-09-2187392013|13-09-2450962013|14-09-211377|14-09-216811|14-09-216870|14-09-405646|17-09-0239291|2015-09-0509117,
505848,,,14-01-971012|B02-6354241|B06-6407360|B10-6143153|B11-8007344|B98-6158637,
